pair_id,overall,title_cos,title_ne,key,text_cos,text_ne
1484182179_1484211715,7,0.03409543633460998,0.0,-1.0,0.01923061657011957,0.0
1484010427_1484315270,4,0.6833187341690063,0.0,0.0,0.04243033891509978,0.0
1484011207_1484201230,7,0.2457206100225449,0.0,-1.0,0.009497605191169305,0.0
1484012634_1484083409,7,0.4438425898551941,0.0,0.6666666666666666,0.018279436606425083,0.0
1484010803_1483872450,6,0.1650460958480835,0.0,-1.0,0.2171970130731544,0.17391304347826084
1484451161_1506176744,6,0.4393398463726044,0.0,0.0,0.11031014404910074,0.25
1484010513_1483764624,5,0.31033846735954285,0.0,-1.0,0.04221539502672428,0.2
1484395957_1484744791,7,0.13302120566368106,0.0,-1.0,0.0018678840047793442,0.0
1484815420_1483818236,7,0.4350488483905792,0.0,0.0,0.061671997058738826,0.0
1484010793_1484108263,7,0.2200394868850708,0.0,-1.0,0.03493108347543398,0.0
1581124670_1484049885,7,0.2307626008987427,0.0,-1.0,0.02969406153186518,0.0
1484034519_1484327982,5,0.4457109570503235,0.0,0.0,0.04504401679643195,0.0
1484009946_1484067792,4,0.7578798532485962,0.0,1.0,0.2703951564401976,0.29411764705882354
1484011107_1484352009,3,0.4715138971805573,0.0,0.14285714285714285,0.3021264488016684,0.25
1483803603_1483802385,2,0.7710659503936768,0.0,-1.0,0.2403822696935131,1.0
1484455041_1485399037,6,0.2425183206796646,0.0,0.0,0.05540323384560565,0.2222222222222222
1484038482_1483918010,7,0.38060709834098816,0.0,-1.0,0.002346155849872044,0.0
1484011103_1484348089,7,0.6397238969802856,0.0,-1.0,0.19775764863033685,0.3333333333333333
1484698308_1587130797,2,0.4784656167030335,1.0,-1.0,0.5372345134633647,0.3888888888888889
1484012842_1483880217,4,0.4423747658729553,0.0,-1.0,0.2671080534760943,0.5384615384615384
1484011708_1484038126,7,0.3125688135623932,0.0,0.0,0.0014467651971222534,0.0
1484819630_1484277599,7,0.3190634548664093,0.0,0.0,0.024045721094944763,0.08333333333333333
1484188395_1483958770,6,0.3688051402568817,0.0,0.0,0.01069978953912983,0.0
1484189425_1484273465,1,0.8116374015808105,0.0,-1.0,0.3360962205914697,0.6666666666666666
1484039914_1484252230,7,0.2874144017696381,0.0,0.0,0.0,0.0
1484013692_1483743533,3,0.3495637774467468,1.0,-1.0,0.21856946016371784,0.25
1484008898_1483929412,6,0.3650675714015961,0.0,0.0,0.04034756123245038,0.0
1484039935_1483835551,7,0.5081199407577515,0.0,0.0,0.03812337809970153,0.0
1484037967_1484261803,7,0.43213409185409546,0.0,0.0,0.031367540588780635,0.0
1484456373_1483950065,6,0.7318149209022522,0.0,0.0,0.2584452590310037,0.4594594594594595
1484008249_1483798429,7,0.27522197365760803,0.0,-1.0,0.08688873656835218,0.18181818181818185
1484037374_1484034933,1,0.5035257339477539,0.0,-1.0,0.3775466179787402,0.2727272727272727
1484010932_1483788229,5,0.4150950014591217,0.0,0.18181818181818185,0.34199094069969105,0.2857142857142857
1484765381_1543550230,7,0.5205354690551758,0.0,-1.0,0.012886423952865815,0.045454545454545456
1484765381_1543550230,7,0.5205354690551758,0.0,-1.0,0.012886423952865815,0.045454545454545456
1484013267_1484277419,5,0.5525468587875366,0.0,-1.0,0.05174502709108344,0.0
1484034689_1483777901,7,0.18633413314819336,0.0,-1.0,0.03201781103331176,0.2857142857142857
1484395398_1483937278,1,0.700813889503479,0.5,0.125,0.5235636695571272,0.1875
1483805962_1484248183,7,0.31196328997612,0.0,-1.0,0.015109860065094918,0.0
1484012125_1483996660,7,0.26998847723007197,0.0,-1.0,0.048849099334662936,0.027777777777777776
1484012125_1483996660,7,0.26998847723007197,0.0,-1.0,0.048849099334662936,0.027777777777777776
1483803275_1483932410,6,0.6403764486312866,0.0,0.0,0.05716726024652453,0.15
