pair_id,overall,title_cos,title_ne,key,text_cos,text_ne
1484401798_1484061495,4,0.12371038645505905,0.0,0.0,0.02877358015769252,0.0
1484399996_1484029325,2,0.6455576419830322,0.0,0.0,0.0940834290978149,0.14285714285714285
1484760781_1483992981,2,0.7108995914459229,0.0,0.16666666666666666,0.23002830149666104,0.0
1484188473_1484233982,1,0.5458686351776123,0.0,0.0,0.13302924926534565,0.2222222222222222
1483805145_1483858981,3,0.5015330910682678,0.0,0.0,0.055341763473916866,0.125
1484037485_1484054566,4,0.1822507530450821,0.0,0.0,0.02699543282144641,0.0
1484013283_1483919218,3,0.4836441278457642,0.0,0.0,0.1079490530507512,0.1176470588235294
1484188406_1484268924,4,0.42328232526779175,0.0,0.0,0.044215457110737766,0.030303030303030307
1484189177_1484282556,1,0.9392735958099364,0.0,0.0,0.5263826824070007,0.5384615384615384
1484034837_1484332368,4,0.11545291543006896,0.0,0.0,0.01653707283117053,0.0
1484395559_1484287028,2,0.7940330505371094,0.0,0.15,0.040318734682541935,0.0
1483923227_1484151049,2,0.3449035286903381,0.0,0.0,0.15209695103044849,0.4545454545454545
1484010801_1484032184,4,0.37197592854499817,0.0,0.0,0.01664948230974479,0.0
1483801573_1483801577,4,0.4861548840999603,0.0,0.16666666666666666,0.19327032311060116,0.2380952380952381
1484013839_1485005609,3,0.3516491651535034,0.0,0.0,0.08991267956525263,0.0
1538841592_1484040205,1,0.8666496276855469,0.5,0.0,0.5111652820106375,0.5217391304347826
1484396170_1484182933,4,0.45029154419898987,0.0,0.0,0.025999205451679296,0.0
1484008680_1484210554,1,0.7425957322120667,1.0,0.0,0.5521519644997366,0.3157894736842105
1484007630_1484111067,4,0.5930765867233276,0.0,0.0,0.03315368376643152,0.0
1484189104_1484144539,3,0.8108286857604979,0.6666666666666666,0.0,0.23527649714390425,0.5555555555555556
1484105219_1483777619,3,0.5037422180175781,0.0,0.0,0.16387981199824544,0.0
1484188562_1483916282,2,0.8784724473953247,0.0,0.0,0.4089390633394165,0.35
1484011271_1484049571,4,0.4663937091827393,0.0,0.0,0.021196668616993045,0.0
1484188214_1484146741,2,0.5565782785415649,0.0,0.0,0.4748851856579955,0.53125
1484187902_1483855451,3,0.3908955454826355,0.0,0.07692307692307693,0.11657742163326425,0.3448275862068966
1484457633_1484300444,4,0.1403566747903824,0.0,0.0,0.019049152110436684,0.0
1484188957_1484235264,4,0.2886828184127808,0.0,0.0,0.011325239023262296,0.0
1484034301_1483852272,1,0.863768458366394,1.0,0.0,0.5805878524564999,0.5
1483805718_1484102108,4,0.4872387051582336,0.0,0.0,0.025325468852070016,0.0
1484401435_1484195803,4,0.28871554136276245,0.0,0.0,0.03734760634556585,0.2
1484011945_1484141974,3,0.34980034828186035,0.0,0.0,0.4331736439666263,0.2857142857142857
1483803355_1484378389,2,0.5573306083679199,0.0,0.12,0.3031415785611101,0.3333333333333333
1484004794_1484269165,2,0.7608575820922852,0.0,0.0,0.4457895737404415,0.3548387096774194
1484188553_1483748785,2,0.7559487819671631,0.0,1.0,0.2653327910845074,0.04444444444444445
1483804203_1484385676,4,0.5159136056900024,1.0,0.0,0.34581132330613,0.2258064516129032
1484012121_1484268675,3,0.2648054659366608,0.0,0.0,0.24908804036250956,0.3076923076923077
1484038289_1484223088,1,0.7425928711891174,0.0,0.0,0.3342730339297411,0.2
1484188363_1484100317,4,0.4633270502090454,1.0,1.0,0.4367139324150926,0.6
1484008163_1483808414,4,0.4248688519001007,0.0,0.0,0.1427706365316042,0.25
1484036799_1484097079,4,0.2916625440120697,0.0,0.0,0.058174030986374185,0.0
1484034936_1517519227,4,0.4747669100761414,0.0,0.0,0.0830866262658992,0.2631578947368421
1484009267_1483810284,4,0.18670393526554108,0.0,0.0,0.01249318163990337,0.0
1484035251_1484078884,3,0.37190365791320795,0.0,0.0,0.008113360889857391,0.25
1484760224_1484192517,4,0.19773906469345093,0.0,0.0,0.05149444167086577,0.0
1484038308_1484181227,3,0.7251346111297607,0.0,0.0,0.0057140085622196714,0.0
1484191491_1484271557,4,0.18932516872882846,0.0,0.1,0.07711562940118621,0.125
1484037571_1484075685,2,0.8283839225769043,0.0,0.0,0.4926737664299681,0.3157894736842105
1484008327_1484648268,4,0.23692411184310916,0.0,0.0,0.011086794203252228,0.0
1484039471_1484315288,3,0.4841536283493042,0.0,0.0,0.075384788100478,0.0
1484013057_1484031995,1,0.8946858644485474,0.0,0.0,0.584375612113932,0.5
1484188428_1483837920,4,0.3705905079841614,0.0,0.0,0.11356257876777374,0.2857142857142857
1484188901_1484579562,4,0.08089287579059601,0.0,0.0,0.026122023640530883,0.2
1484013292_1484326372,4,0.5648179650306702,0.0,0.0,0.015858370292200642,0.0
1484008621_1483845643,1,0.4853866994380951,0.0,0.6,0.31844589753504143,0.6666666666666666
1484188300_1483950079,2,0.4972341060638428,0.0,0.25,0.2558709385347475,0.3333333333333333
1484394653_1484291013,1,0.8294075727462769,1.0,0.0,0.4958967686383372,0.45
1483803002_1483744049,4,0.28200000524520874,0.0,0.0,0.0,0.0
1484036082_1484254284,4,0.7125471234321594,0.0,0.0,0.17153055876857856,0.5
1484036082_1484254284,4,0.7125471234321594,0.0,0.0,0.17153055876857856,0.5
1484008950_1484016025,3,0.6312039494514465,0.0,0.3333333333333333,0.3181692485798685,0.29411764705882354
1484014182_1484440916,3,0.5377472639083862,0.0,0.0,0.2245445177970736,0.2631578947368421
1484189299_1484176644,4,0.3035057485103607,0.0,0.0,0.03168956177034458,0.0
1484013354_1484168189,4,0.5924497246742249,0.0,0.0,0.02368104844081446,0.07142857142857142
1484189879_1484162280,2,0.667705774307251,0.0,0.3,0.10543941263759513,0.25
1483806261_1483911064,2,0.639370322227478,0.0,0.0,0.2544135378760135,0.3
1484188347_1484270228,4,0.1882699429988861,0.0,0.0,0.052539779047648005,0.0
1484188650_1483942036,3,0.5646474361419678,0.0,0.0,0.2464943224173439,0.55
1484038920_1483897580,4,0.568472146987915,0.0,0.0,0.10146593424911342,0.0
1484188291_1484074093,4,0.5458848476409912,0.0,0.0,0.030682544319407125,0.0
1484038753_1484148859,1,0.7558503150939941,1.0,0.0,0.6718088967773501,0.8571428571428571
1484011054_1484269165,2,0.7608575820922852,0.0,0.0,0.44574045223506303,0.3548387096774194
1484189451_1483852773,4,0.3475908041000366,0.0,0.0,0.01242454275354653,0.0
1484013280_1484648268,4,0.40117400884628296,0.0,0.0,0.03658696865370744,0.0
1484007533_1484013579,4,0.2620883584022522,0.0,0.0,0.08112857530939467,0.0
1483806116_1483855112,1,0.6965065002441406,0.0,0.0,0.4234012684522154,0.375
1483803393_1484343341,3,0.6744915246963501,0.0,0.2380952380952381,0.25323276817203233,0.4
1484037923_1483818242,4,0.3618239164352417,0.0,0.25,0.2827476371289679,0.625
1484188344_1484211780,1,0.7166787385940552,0.0,0.5,0.2323243849579937,0.4444444444444444
1484038924_1484145081,4,0.2232135832309723,0.0,0.0,0.07865853820878793,0.029411764705882356
1484188810_1484421764,4,0.6377412676811218,0.0,0.0,0.053742717790514,0.3333333333333333
1484188879_1483818989,3,0.3748026788234711,0.0,0.0,0.31749616753956555,0.2352941176470588
1484399924_1483791910,4,0.3584101498126984,0.0,0.0,0.03691181887927466,0.0
1484189261_1487142722,3,0.4384854137897492,0.0,0.125,0.2544017618955099,0.2857142857142857
1483806144_1484014210,3,0.6618276834487915,0.0,0.2272727272727273,0.2120144095149792,0.2222222222222222
1484012646_1484279332,1,0.7292169332504272,0.0,0.3333333333333333,0.831660256158164,0.6666666666666666
1484188779_1483740594,1,0.6356099843978882,0.0,0.0,0.5669113603222781,0.125
1484038302_1483809356,1,0.8353716135025024,0.5,0.18181818181818185,0.3423091345422675,0.5
1484188153_1484011378,4,0.2391672134399414,0.0,0.0,0.028112860643688543,0.0
1484189100_1484097240,2,0.6482595205307007,0.0,0.16666666666666666,0.43401989939109703,0.7
1484400069_1483953595,4,0.44596678018569946,0.0,0.0,0.06690732410939426,0.05882352941176471
1484036024_1483852510,2,0.6818845272064209,0.0,0.0,0.22999940363215696,0.3636363636363637
1484036024_1483852510,2,0.6818845272064209,0.0,0.0,0.22999940363215696,0.3636363636363637
1483802881_1483770738,4,0.2875416576862335,0.0,0.0,0.013310393419884109,0.0
1484007767_1484328949,4,0.2281424552202225,0.0,0.0,0.03227111157763924,0.1111111111111111
1484456010_1485178599,1,0.3961093127727509,1.0,0.16666666666666666,0.5263722632426237,0.4444444444444444
1483803373_1483842765,4,0.3455469012260437,0.0,0.0,0.08394885071829389,0.3333333333333333
1484335283_1484543663,2,0.5461049079895021,0.5,0.16666666666666666,0.6899638448847635,0.4545454545454545
1484010427_1484315270,2,0.6833187341690063,0.0,0.0,0.04243033891509978,0.0
1484012634_1484083409,4,0.4438425898551941,0.0,0.6666666666666666,0.018279436606425083,0.0
1484451161_1506176744,4,0.4393398463726044,0.0,0.0,0.11031014404910074,0.25
1484815420_1483818236,4,0.4350488483905792,0.0,0.0,0.061671997058738826,0.0
1484034519_1484327982,3,0.4457109570503235,0.0,0.0,0.04504401679643195,0.0
1484009946_1484067792,2,0.7578798532485962,0.0,1.0,0.2703951564401976,0.29411764705882354
1484011107_1484352009,2,0.4715138971805573,0.0,0.14285714285714285,0.3021264488016684,0.25
1484455041_1485399037,4,0.2425183206796646,0.0,0.0,0.05540323384560565,0.2222222222222222
1484011708_1484038126,4,0.3125688135623932,0.0,0.0,0.0014467651971222534,0.0
1484819630_1484277599,4,0.3190634548664093,0.0,0.0,0.024045721094944763,0.08333333333333333
1484188395_1483958770,4,0.3688051402568817,0.0,0.0,0.01069978953912983,0.0
1484008898_1483929412,4,0.3650675714015961,0.0,0.0,0.04034756123245038,0.0
1484039935_1483835551,4,0.5081199407577515,0.0,0.0,0.03812337809970153,0.0
1484037967_1484261803,4,0.43213409185409546,0.0,0.0,0.031367540588780635,0.0
1484456373_1483950065,3,0.7318149209022522,0.0,0.0,0.2584452590310037,0.4594594594594595
1484010932_1483788229,3,0.4150950014591217,0.0,0.18181818181818185,0.34199094069969105,0.2857142857142857
1484395398_1483937278,1,0.700813889503479,0.5,0.125,0.5235636695571272,0.1875
1483803275_1483932410,4,0.6403764486312866,0.0,0.0,0.05716726024652453,0.15
1484039849_1484112441,3,0.6743429899215698,1.0,0.2,0.17225549093992434,0.2222222222222222
1484395620_1484268144,3,0.4272294044494629,1.0,0.875,0.2218475627359091,0.3333333333333333
1484010424_1484299664,4,0.40738800168037415,0.0,0.0,0.05698347228474208,0.0
1484006480_1483861890,3,0.4757731556892395,0.0,0.2258064516129032,0.4725559369150928,0.3333333333333333
1517421409_1483931131,1,0.7077261805534363,0.0,0.0,0.5677334253609772,0.4615384615384616
1484396154_1484053404,3,0.3269539475440979,0.5,0.0,0.11561901342386405,0.16666666666666666
1484011087_1484189306,4,0.37105438113212585,0.0,0.0,0.09816317025913948,0.0
1484037961_1484118772,4,0.4623560309410095,0.0,0.0,0.20395330048102428,0.08620689655172414
1484188540_1484326372,2,0.7393822073936462,1.0,0.0,0.2405920649730085,0.3333333333333333
1483801583_1483798746,4,0.21777799725532526,0.0,0.0,0.0173240905114272,0.0
1484032976_1483923430,1,0.8800284266471863,0.0,0.15384615384615385,0.6494273476008693,0.4666666666666667
1484036969_1484211657,1,0.8154011368751526,1.0,0.0,0.5432259256069492,0.2777777777777778
1484011238_1484230379,4,0.3098923861980438,0.0,0.0,0.043748721290424064,0.05263157894736842
1484009700_1484255606,4,0.08270080387592316,0.0,0.0,0.1963298159711165,0.19230769230769232
1484188534_1484054567,4,0.3004564046859741,0.0,0.6428571428571429,0.03631046174888461,0.14285714285714285
1484189513_1484067889,1,0.7106316089630127,0.0,0.0,0.2509536569977537,0.8333333333333334
1484189513_1484067889,1,0.7106316089630127,0.0,0.0,0.2509536569977537,0.8333333333333334
1484011168_1484146311,1,0.6246025562286377,0.0,0.0,0.6273552697765673,0.6666666666666666
1483804457_1484309346,4,0.5913985967636108,0.0,0.0,0.02505938586952023,0.14285714285714285
1484189089_1484161673,1,0.8441548347473145,1.0,0.0,0.5677950459900283,0.8181818181818182
1484816763_1484575830,4,0.6502071619033813,0.0,0.0,0.1393033563293341,0.7
1484038028_1484134113,4,0.4251718521118164,0.0,0.0,0.03942983819478205,0.14285714285714285
1483804276_1483885879,1,0.6126603484153748,0.5,1.0,0.5599534633402883,0.7777777777777778
1484036075_1484040604,4,0.3459197878837585,0.0,0.0,0.06969500614487174,0.0
1484188876_1483770633,4,0.3437027335166931,0.0,0.0,0.01647886892559101,0.1
1484400595_1484232123,4,0.2338722050189972,0.0,0.0,0.009196086453070042,0.0
1484400062_1484247586,1,0.691744327545166,0.0,0.0,0.5164264495657735,0.4444444444444444
1484011169_1484123428,2,0.43117332458496094,0.0,0.0,0.19726280917987396,0.5416666666666666
1552325283_1546770967,2,0.5067598819732666,0.0,0.0,0.1691070258895472,0.1111111111111111
1484760854_1484197381,1,0.672183632850647,0.0,0.09090909090909093,0.5490062665390236,0.5
1484009137_1484573590,3,0.18040069937705994,0.0,0.0,0.039030378629305126,0.0
1484190605_1483953693,1,0.8186017274856567,0.0,0.0,0.3374780249740082,0.2222222222222222
1484038761_1484120977,4,0.2620302438735962,1.0,0.0,0.14788666473950332,0.2380952380952381
1484037029_1485166828,4,0.6080145239830017,0.0,0.0,0.0,0.0
1484190672_1484062938,4,0.562414288520813,0.0,0.0,0.028847596260175117,0.125
1484453980_1484166556,4,0.45883524417877203,0.0,0.0,0.030688709484930524,0.16666666666666666
1484188860_1483976209,4,0.3891655206680298,0.0,0.0,0.10834300630116066,0.2352941176470588
1484007526_1484078244,3,0.23314958810806274,0.0,0.6666666666666666,0.010945780662834805,0.0
1484189503_1484261285,4,0.5305383205413818,0.0,0.0,0.03571046584250172,0.0
1483805435_1483881544,4,0.06385525315999985,0.0,0.0,0.031517633736088145,0.0
1484038739_1484078970,1,0.8098068237304688,0.0,0.0,0.5265557429350839,0.5
1484189055_1484319913,3,0.3787010610103607,0.0,0.0,0.19784870051381287,0.36
1483804277_1484151691,1,0.8335750102996826,0.0,0.1111111111111111,0.6335792817638854,0.55
1484188955_1484091413,4,0.2634971141815185,0.0,0.0,0.006572551352266872,0.0
1483804872_1483840043,3,0.6020436286926271,0.0,0.25,0.3990276435160843,0.5
1483805970_1484033810,4,0.05266216397285461,0.0,0.0,0.05250316612318567,0.0
1484008040_1484013579,4,0.27072036266326904,0.0,0.0,0.1290755169028532,0.0
1484039351_1484139987,2,0.7324597835540771,0.0,0.9230769230769232,0.4661452334190626,0.5
1484039179_1484112922,4,0.26353850960731506,0.0,0.0,0.0510481713702309,0.26666666666666666
1484772117_1484200187,4,0.251263827085495,0.0,0.0,0.08404322038719016,0.25
1484010079_1483987405,1,0.8585898876190186,0.5,1.0,0.6018178782092115,0.4705882352941176
1484008812_1484075036,3,0.4886847734451294,0.0,0.0,0.01713758881151804,0.0
1483805607_1483831880,2,0.4277523458003998,0.0,0.14285714285714285,0.12817557585884262,0.15384615384615385
1484456134_1484720560,4,0.3342903554439545,0.0,0.0,0.037906423098415735,0.5
1484188644_1484319913,4,0.39159125089645386,0.0,0.0,0.08682074000961729,0.3076923076923077
1484759181_1484250241,4,0.3492766320705414,0.0,0.0,0.04162284636464178,0.0
1484400597_1484019136,1,0.8600820302963257,0.0,0.5,0.4923225136158129,0.42424242424242425
1484012836_1484268831,4,0.3430781960487366,0.0,0.0,0.055975647037939016,0.21428571428571427
1484189009_1484325906,3,0.7301689982414246,0.0,0.0,0.17684596288881338,0.0
1484013741_1484243574,2,0.7242662906646729,0.5,0.0,0.459339244454113,0.4666666666666667
1484013741_1484243574,2,0.7242662906646729,0.5,0.0,0.459339244454113,0.4666666666666667
1484011262_1484235264,4,0.3118051290512085,0.0,0.0,0.022928740652628562,0.0
1484395537_1483765159,2,0.5734276175498962,0.3333333333333333,0.2857142857142857,0.4300547140775196,0.5625
1483805955_1484113104,1,0.9058562517166138,1.0,0.14285714285714285,0.5204409140776274,0.7142857142857143
1484039666_1483920820,1,0.7772774696350098,0.0,0.2857142857142857,0.4128510568854492,0.3
1484177592_1484180941,4,0.35665977001190186,0.0,0.6666666666666666,0.05873367352176144,0.0
1484763362_1484653098,4,0.4068041145801544,0.0,0.0,0.09968975081514583,0.3888888888888889
1484033455_1484122375,4,0.1734987050294876,0.0,0.0,0.022060153031030427,0.0
1484009054_1484052856,1,0.7158814072608948,0.0,0.39130434782608703,0.5426246156963239,0.3333333333333333
1484037837_1485995558,3,0.3371841013431549,0.0,0.0,0.2208688144286058,0.0
1484188257_1484552226,1,0.8945519924163818,0.5,0.2222222222222222,0.8140016890960153,0.42857142857142855
1484189394_1484230045,3,0.2159673571586609,0.0,0.0,0.2098602385757328,0.14285714285714285
1484038321_1484228769,1,0.32773998379707336,0.0,0.0,0.0033982998361177146,0.0
1484455745_1483963989,3,0.4923582077026367,0.0,0.0,0.42396314199877466,0.3076923076923077
1483806120_1484422056,4,0.19519588351249692,0.0,0.0,0.07137410011440486,0.0
1484034880_1484089061,4,0.4735852479934693,0.0,1.0,0.0673644981455655,0.375
1484008055_1484109516,1,0.8818719387054443,0.0,0.0,0.5586326002708281,0.625
1484190758_1484279739,1,0.8911157846450806,0.3333333333333333,0.0,0.6658110238696889,0.6923076923076923
1484007634_1483986428,4,0.6530253291130066,0.0,0.1,0.04399164401748098,0.016393442622950817
1484036014_1484012807,1,0.5955272912979126,0.0,0.0,0.31359154066972633,0.6666666666666666
1484188205_1483793850,4,0.3209296464920044,0.0,0.0,0.029804987008566,0.0
1484188025_1483840677,4,0.31127285957336426,0.0,0.0,0.0636319341806345,0.2222222222222222
1484189236_1484312289,4,0.4778836369514465,0.0,0.0,0.07555325654909327,0.2307692307692308
1484035215_1484014342,2,0.5516452193260193,1.0,0.0,0.6226969199351492,0.6363636363636364
1484011425_1484318185,3,0.3453508019447327,0.0,0.0,0.19555254731860056,0.3333333333333333
1484455112_1484095819,1,0.8113824725151062,0.0,0.05,0.7755015600377408,0.5
1484188966_1484188954,2,0.6979782581329346,0.0,0.6666666666666666,0.456975682963741,0.3703703703703704
1484039148_1484288738,4,0.33107060194015503,0.0,0.0,0.052379706403475855,0.0
1484188413_1484105342,2,0.40886539220809937,0.0,0.0,0.1489489179069086,0.3928571428571429
1484401139_1484148812,4,0.304623544216156,0.0,0.0,0.012117594886404908,0.0
1484010965_1484133966,1,0.6663976907730103,1.0,0.0,0.7579468273233129,0.52
1483804170_1484301400,4,0.2513763904571533,0.0,0.0,0.0248555513712239,0.0
1484188635_1484299664,4,0.2522605061531067,0.0,0.0,0.03580521439302233,0.0
1484189219_1484067380,2,0.4015807807445526,0.0,0.0,0.17807966728187094,0.5
1484188657_1484188665,2,0.4786422848701477,0.0,0.0,0.0941364384146576,0.4444444444444444
1484400060_1483974916,1,0.8067864179611206,1.0,0.0,0.4796315902031306,0.5555555555555556
1484453991_1484277575,1,0.681790828704834,0.0,0.0,0.4068168236648634,0.2857142857142857
1484189293_1496319911,4,0.4241081178188324,0.0,0.0,0.03301333647250758,0.2857142857142857
1484013827_1484245335,2,0.6936922073364258,1.0,0.0,0.3724636849669489,0.36507936507936506
1484450532_1484534854,2,0.7848160862922668,0.5,0.2727272727272727,0.14987536844869073,0.5
1483803515_1484920778,4,0.4566423296928406,1.0,0.0,0.04822468392398056,0.0
1483805573_1484265728,4,0.06150031834840775,0.0,0.0,0.0359170639685678,0.0
1484189014_1484006833,3,0.3896390497684479,1.0,0.0,0.09194542275679132,0.14285714285714285
1484010444_1484106773,3,0.5106052160263062,0.0,0.0,0.421730472975046,0.5454545454545454
1484007609_1483929412,4,0.4063185453414917,0.0,0.0,0.06246724801545341,0.09523809523809523
1484079804_1484193838,4,0.5170249938964844,0.0,0.0,0.058005733558631214,0.13793103448275862
1483805439_1483890839,3,0.4923854172229767,0.0,0.0,0.08499544894846649,0.0
1484010307_1483996808,2,0.3959653973579407,0.0,0.0,0.5442059301088751,0.21739130434782608
1484033799_1484906864,4,0.4065361022949219,0.0,0.0,0.0,0.0
1484188977_1483889471,3,0.4688026309013367,0.0,0.6666666666666666,0.27485484759532863,0.19047619047619047
1484395403_1484760850,3,0.3303082585334778,0.0,0.0,0.1000442973232563,0.35
1484035989_1484126672,3,0.3584714233875275,0.0,0.0,0.011844449084791271,0.0
1484342140_1484350846,1,0.9857548475265504,1.0,1.0,0.5772474653979022,0.3333333333333333
1484394710_1484034991,4,0.402386873960495,0.0,0.0,0.027137162870410785,0.0
1484007829_1484052863,4,0.3725324273109436,0.0,0.17391304347826084,0.029721934678987406,0.0
1484188646_1483875144,1,0.6247435808181763,0.0,0.0,0.31056496131442823,0.5833333333333334
1484033673_1483771671,4,0.12173142284154892,0.0,0.0,0.006840991133370217,0.0
1484188942_1484318816,4,0.05622509121894837,0.0,0.0,0.03837213881283754,0.0
1484395543_1483765168,2,0.7888796329498291,1.0,0.2307692307692308,0.4798205919142667,0.7083333333333334
1484191383_1484612511,4,0.2928769588470459,0.0,0.0,0.016075955536485612,0.0
1484039543_1484161290,2,0.653091549873352,0.0,0.0,0.2895919462373213,0.10526315789473684
1484009825_1484554528,3,0.26626306772232056,0.0,0.0,0.08730548064715739,0.25
1484188864_1484167475,4,0.2984092533588409,0.0,0.28,0.02452758391878168,0.125
1484395573_1484134572,4,0.672956645488739,0.0,0.0,0.30736387395647324,0.4166666666666667
1484007914_1483841573,2,0.4916410744190216,0.0,0.0,0.533692731428692,0.4117647058823529
1484395066_1484407461,3,0.5945502519607544,0.0,0.0,0.05326993674156756,0.14285714285714285
1484011214_1483979771,4,0.44216352701187134,0.0,0.2857142857142857,0.10583696729090336,0.35714285714285715
1484007629_1483818236,4,0.4679481387138367,0.0,0.0,0.07199701246279569,0.0
1484189277_1484189286,4,0.285899430513382,0.0,0.0,0.05310768879139194,0.09090909090909093
1484038971_1484265527,4,0.229400247335434,0.0,0.0,0.024411717572854128,0.0
1484012612_1484179816,3,0.62888503074646,0.0,1.0,0.2987228795758807,0.6666666666666666
1484188288_1483977325,4,0.17404109239578247,0.0,0.0,0.046025902737983335,0.0
1484034966_1484251301,4,0.4070486426353455,0.0,0.4,0.0143159008364662,0.125
1484188314_1484390300,4,0.41500747203826893,0.0,0.0,0.025478606365859097,0.1111111111111111
1484007605_1484078244,4,0.23314958810806274,0.0,0.6666666666666666,0.010945780662834805,0.0
1483806568_1484126601,1,0.7096096873283386,1.0,0.0,0.41617975805923896,0.8
1484189283_1484261400,4,0.23672088980674744,0.0,0.125,0.09861565516394856,0.38461538461538464
1484188027_1484069098,4,0.3682100772857666,0.0,0.0,0.020827404631523574,0.03225806451612903
1483805273_1483859169,4,0.34489357471466064,0.0,0.18181818181818185,0.032661796119884484,0.14285714285714285
1483805775_1484340955,4,0.4749359488487244,0.0,0.0,0.5110782412178251,0.38461538461538464
